"Country Name";"Country FAO Code";"Country ISO2";"Item Name";"Item FAO Code";"Item Category";"Unit of Measure";1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Italy;106;IT;Linseed;333;"Seeds & Oils";m3/ton;5348.0698242188;5438.16015625;5125.3598632812;5704.8999023438;5432.6098632812;5089.3500976562;5238.1499023438;5096.419921875;0;4151.2900390625;4684.9702148438;5214.419921875;4230.4702148438;4534.7202148438;4660;3976.5400390625;3504.3898925781;3604.3701171875;3621.1398925781;3079.1899414062;3182.4699707031;3352.0500488281;2742.7600097656;2843.4399414062;3194.169921875;2823.0200195312;4034.1599121094;3129.2199707031;3216.6599121094;3411.9099121094;2698.6799316406
Italy;106;IT;"Linseed oil";334;"Seeds & Oils";m3/ton;9549.01953125;9709.8896484375;9151.3701171875;10186.200195312;9699.9697265625;9087.080078125;9352.759765625;9099.6904296875;0;7412.169921875;8365.0498046875;9310.3896484375;7553.5498046875;8096.7900390625;8320.4599609375;7100.1401367188;6257.1098632812;6435.6401367188;6465.5698242188;5497.919921875;5682.330078125;5985.1098632812;4897.2202148438;5076.9799804688;5703.2099609375;9549.01953125;9709.8896484375;9151.3701171875;10186.200195312;9699.9697265625;9087.080078125
Italy;106;IT;"Cake of Linseed";335;"Seeds & Oils";m3/ton;3183.9899902344;3237.6201171875;3051.3999023438;3396.4299316406;3234.3200683594;3029.9599609375;3118.5500488281;3034.1599121094;0;2471.4799804688;2789.2099609375;3104.419921875;2518.6201171875;2699.7600097656;2774.3400878906;2367.4399414062;2086.3400878906;2145.8701171875;2155.8500976562;1833.1999511719;1894.6899414062;1995.6500244141;1632.9100341797;1692.8499755859;1901.6600341797;3183.9899902344;3237.6201171875;3051.3999023438;3396.4299316406;3234.3200683594;3029.9599609375
Italy;106;IT;Hempseed;336;"Seeds & Oils";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Oilseeds, Nes";339;"Seeds & Oils";m3/ton;5109.1000976562;0;0;0;0;2008.9100341797;1920.6500244141;2301.830078125;0;1560.5999755859;2565.4599609375;2566.3200683594;2879.2299804688;3750.6000976562;2360.0900878906;2223.2900390625;0;2749.330078125;0;0;3242.1599121094;2151;1963.3399658203;1647.9100341797;0;6108.8100585938;4967.6201171875;0;5368.5200195312;0;3294.5500488281
Italy;106;IT;"Oil of vegetable origin, nes";340;"Seeds & Oils";m3/ton;17426.30078125;11791.400390625;23025.900390625;12374.799804688;26095.19921875;11958;15050.299804688;13328;23296.30078125;20191.599609375;13217.099609375;12745.700195312;13945;11257.700195312;18146.900390625;25727.5;12817.299804688;9884.7197265625;17408.099609375;13505.900390625;13728.799804688;13450.200195312;12543.700195312;12537.099609375;11699.700195312;17426.30078125;11791.400390625;23025.900390625;12374.799804688;26095.19921875;11958
Italy;106;IT;"Cabbages and other brassicas";358;Vegetables;m3/ton;249.08700561523;247.19999694824;0;254.39199829102;252.55700683594;236.58799743652;240.44799804688;246.91000366211;0;240.12300109863;0;237.26499938965;244.02200317383;232.72500610352;241.86099243164;0;0;261.0719909668;0;251.81700134277;0;247.59399414062;231.25900268555;0;235.35600280762;232.00100708008;230.45899963379;232.50199890137;230.4880065918;229.43899536133;0
Italy;106;IT;Artichokes;366;Vegetables;m3/ton;0;760.14001464844;0;0;0;0;0;724.05401611328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;Asparagus;367;Vegetables;m3/ton;1830.0600585938;1727.5799560547;1870.3199462891;0;0;1724.1899414062;1551.3699951172;1531.9799804688;0;0;0;1481.1700439453;1330.4200439453;1177.2199707031;0;1305.3000488281;0;0;0;1178.1800537109;0;1125.8800048828;1154.6999511719;1123.0100097656;0;0;1098.9799804688;0;0;1103.5100097656;1108.1099853516
Italy;106;IT;"Lettuce and chicory";372;Vegetables;m3/ton;188.04299926758;184.16900634766;181.53500366211;181.91999816895;0;0;178.90800476074;0;0;0;191.05099487305;181.10200500488;170.90299987793;180.48100280762;173.5890045166;179.41900634766;0;0;0;0;0;165.65600585938;0;0;166.27499389648;0;0;160.61000061035;150.78500366211;159.61799621582;151.1009979248
Italy;106;IT;Spinach;373;Vegetables;m3/ton;133.4109954834;134.18699645996;135.04600524902;141.83500671387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123.51300048828;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Cassava leaves";378;Vegetables;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;Tomatoes;388;Vegetables;m3/ton;109.37599945068;113.03099822998;124.66100311279;114.20800018311;122.08499908447;109.34300231934;104.88600158691;106.40200042725;102.2799987793;108.43199920654;93.488098144531;102.91300201416;100.52500152588;93.38939666748;91.215599060059;98.372802734375;108.89199829102;101.48999786377;95.431297302246;96.857498168945;94.482696533203;95.994102478027;95.125999450684;88.198097229004;96.397399902344;86.685997009277;85.112899780273;85.867202758789;87.379699707031;81.004203796387;78.570503234863
Italy;106;IT;"Juice of Tomatoes";390;Vegetables;m3/ton;136.7200012207;141.28900146484;155.82600402832;142.75999450684;152.60600280762;136.67900085449;131.10800170898;133.00199890137;127.84999847412;135.53999328613;116.86000061035;128.64100646973;125.65599822998;116.73699951172;114.01899719238;122.96600341797;136.11500549316;126.86199951172;119.28900146484;121.07199859619;118.10299682617;119.99299621582;118.90799713135;110.24800109863;120.49700164795;136.7200012207;141.28900146484;155.82600402832;142.75999450684;152.60600280762;136.67900085449
Italy;106;IT;"Paste of Tomatoes";391;Vegetables;m3/ton;437.50500488281;452.12600708008;498.64300537109;456.83099365234;488.33999633789;437.37298583984;419.54598999023;425.60800170898;409.11999511719;433.72900390625;373.95199584961;411.65100097656;402.10000610352;373.55801391602;364.86199951172;393.49099731445;435.56799316406;405.9580078125;381.72500610352;387.42999267578;377.93099975586;383.97698974609;380.50399780273;352.79299926758;385.58999633789;437.50500488281;452.12600708008;498.64300537109;456.83099365234;488.33999633789;437.37298583984
Italy;106;IT;"Tomato Peeled";392;Vegetables;m3/ton;136.7200012207;141.28900146484;155.82600402832;142.75999450684;152.60600280762;136.67900085449;131.10800170898;133.00199890137;127.84999847412;135.53999328613;116.86000061035;128.64100646973;125.65599822998;116.73699951172;114.01899719238;122.96600341797;136.11500549316;126.86199951172;119.28900146484;121.07199859619;118.10299682617;119.99299621582;118.90799713135;110.24800109863;120.49700164795;136.7200012207;141.28900146484;155.82600402832;142.75999450684;152.60600280762;136.67900085449
Italy;106;IT;"Cauliflowers and broccoli";393;Vegetables;m3/ton;181.04200744629;169.93699645996;173.26699829102;173.56199645996;183.26499938965;173.32299804688;0;0;179.1490020752;0;0;189.54600524902;169.91000366211;0;0;0;189.97200012207;0;0;155.85899353027;0;0;0;0;0;0;0;0;0;145.12199401855;149.32299804688
Italy;106;IT;"Pumpkins, squash and gourds";394;Vegetables;m3/ton;118.76100158691;115.80899810791;122.69400024414;121.81700134277;121.91000366211;115.54599761963;127.07099914551;125.57399749756;0;118.05599975586;0;0;106.85900115967;121.23000335693;0;110.5059967041;119.93199920654;109.67700195312;105.15200042725;106.39199829102;103.797996521;99.716796875;99.654197692871;100.32199859619;105.60399627686;0;0;0;101.26999664307;0;99.970901489258
Italy;106;IT;"Cucumbers and gherkins";397;Vegetables;m3/ton;166.74800109863;169.87600708008;164.23399353027;165.12699890137;159.6549987793;169.1609954834;158.53199768066;0;151.00100708008;0;0;151.83000183105;173.73100280762;156.76499938965;131.60400390625;0;0;118.29000091553;114.57499694824;0;0;0;0;117.67500305176;122.71399688721;0;0;0;121.25099945068;0;0
Italy;106;IT;"Eggplant-baseds (aubergines)";399;Vegetables;m3/ton;170.48899841309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Chillies and peppers, green";401;Vegetables;m3/ton;169.98500061035;172.97099304199;178.03999328613;178.17199707031;179.43600463867;163.91900634766;154.85299682617;153.4759979248;157.59899902344;159.2799987793;0;152.06100463867;154.52200317383;159.74200439453;154.65899658203;150.26300048828;157.59599304199;150.32400512695;144.35000610352;143.74899291992;143.33599853516;215.63600158691;135.74699401855;129.61599731445;142.12199401855;146.94299316406;138.14700317383;142.49899291992;136.19000244141;139.62199401855;141.93099975586
Italy;106;IT;"Onions (inc. shallots), green";402;Vegetables;m3/ton;113.11000061035;112.83999633789;0;108.44300079346;98.62979888916;109.58300018311;0;111.37400054932;105.20099639893;87.885398864746;0;0;94.066703796387;110.32900238037;0;0;97.09839630127;92.590400695801;0;0;0;136.57200622559;190.3690032959;0;0;87.93440246582;101.66200256348;112.80999755859;0;80.735496520996;80.655197143555
Italy;106;IT;"Onions, dry";403;Vegetables;m3/ton;228.68099975586;227.90800476074;233.05000305176;223.60000610352;223.00100708008;207.29100036621;210.47799682617;225.32600402832;202.46600341797;207.53500366211;203.0890045166;195.96499633789;204.66600036621;196.53199768066;188.32299804688;187.68699645996;191.30499267578;209.3869934082;180.73199462891;192.7619934082;192.09800720215;195.28500366211;188.27900695801;180.61700439453;183.98699951172;175.77200317383;176.06700134277;183.45500183105;169.26499938965;176.33799743652;160.67300415039
Italy;106;IT;Garlic;406;Vegetables;m3/ton;294.88500976562;306.05700683594;317.10900878906;322.75799560547;0;358.4700012207;355.08599853516;362.35400390625;0;0;380.50201416016;0;341.26400756836;355.71301269531;356.93399047852;363.24600219727;359.27700805664;366.91500854492;351.83401489258;338.26300048828;333.07901000977;315.13000488281;333.49301147461;326.75299072266;324.29501342773;317.71398925781;331.6549987793;321.77600097656;332.86599731445;325.32400512695;313.16598510742
Italy;106;IT;"Leeks, other alliaceous vegetables";407;Vegetables;m3/ton;0;0;0;81.863899230957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.067497253418;0;0;0;0;0
Italy;106;IT;"Beans, green";414;Vegetables;m3/ton;281.83599853516;281.5299987793;294.89401245117;0;0;305.40399169922;281.61898803711;291.85501098633;0;0;274.96899414062;0;286.16799926758;286.57598876953;272.24899291992;266.38400268555;269.25900268555;291.98300170898;275.55999755859;257.74899291992;266.66000366211;254.79600524902;0;0;263.49398803711;0;286.64001464844;0;0;0;264.72399902344
Italy;106;IT;"Peas, green";417;Vegetables;m3/ton;0;467.37298583984;477.16799926758;509.77301025391;531.78100585938;437.49499511719;487.7919921875;0;0;0;481.13198852539;0;443.13598632812;461.64898681641;0;477.94198608398;0;591.13800048828;0;529.38098144531;450.27899169922;462.70999145508;483.19400024414;515.03100585938;525.38500976562;722.52600097656;0;592.42297363281;592.83197021484;598.42102050781;493.46798706055
Italy;106;IT;"Vegetables, leguminous nes";420;Vegetables;m3/ton;1097.4599609375;1225.0999755859;1190.6500244141;1288.8199462891;1290.5500488281;1101.2900390625;1022.8699951172;1228.4000244141;1105.3299560547;1149.4699707031;1102.6500244141;1163.7199707031;1170.1800537109;1212.0300292969;1154.5899658203;1172.9200439453;1267.3000488281;1240.3100585938;1175.75;1237.5799560547;1153.5899658203;1134;1191.3100585938;1175.7099609375;1131.3900146484;1093.7199707031;1125.0999755859;1144.9300537109;1155.2600097656;1194.0500488281;1147.3299560547
Italy;106;IT;"String beans";423;Vegetables;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Carrots and turnips";426;Vegetables;m3/ton;0;0;143.36399841309;113.28900146484;94.809898376465;98.214500427246;109.07800292969;109.55000305176;107.50199890137;106.077003479;0;93.911796569824;92.909400939941;107.18599700928;93.916900634766;103.91100311279;110.92700195312;106.67600250244;100.47499847412;98.46369934082;100.70099639893;100.1429977417;94.789398193359;107.40200042725;112.56999969482;98.168502807617;96.664001464844;99.11669921875;93.407302856445;96.87979888916;97.487297058105
Italy;106;IT;Okra;430;Vegetables;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Maize, green";446;Vegetables;m3/ton;0;0;317.48999023438;0;335.15301513672;347.79098510742;0;385.65100097656;386.22500610352;0;326.04400634766;301.40301513672;290.39898681641;0;282.02200317383;274.66799926758;0;287.07501220703;269.70199584961;380.18200683594;0;0;1191.7700195312;1910.1199951172;0;412.35400390625;379.33999633789;396.35198974609;871.42401123047;1047.6899414062;409.2380065918
Italy;106;IT;"Sweet Corn Frozen";447;Vegetables;m3/ton;0;0;317.48999023438;0;335.15301513672;347.79098510742;0;385.65100097656;386.22500610352;0;326.04400634766;301.40301513672;290.39898681641;0;282.02200317383;274.66799926758;0;287.07501220703;269.70199584961;380.18200683594;0;0;1191.7700195312;1910.1199951172;0;0;0;317.48999023438;0;335.15301513672;347.79098510742
Italy;106;IT;"Mushrooms and truffles";449;Vegetables;m3/ton;0;120.43199920654;0;0;148.36999511719;0;0;55.970600128174;0;76.631103515625;0;0;0;0;76.544296264648;0;88.265899658203;55.115200042725;0;0;0;0;64.239898681641;0;0;0;0;0;0;0;92.456703186035
Italy;106;IT;"Chicory roots";459;Vegetables;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Veg.Prod.Fresh Or Dried";460;Vegetables;m3/ton;164.28900146484;198.36500549316;197.10800170898;204.44799804688;213.83000183105;237.50999450684;215.54100036621;215.26600646973;223.10200500488;217.51400756836;226.15199279785;229.13000488281;228.30099487305;231.58099365234;232.71200561523;234.28500366211;237.0590057373;239.26600646973;239.47900390625;241.15400695801;245.77799987793;246.10499572754;247.08299255371;260.10400390625;259.8030090332;164.28900146484;198.36500549316;197.10800170898;204.44799804688;213.83000183105;237.50999450684
Italy;106;IT;Carobs;461;Vegetables;m3/ton;1960.6899414062;3598.7199707031;4001.3798828125;3299.75;3866.9699707031;3290.5200195312;3213.6499023438;3160.2700195312;3004.4399414062;2927.8898925781;2869.1999511719;2868.6799316406;2904.4699707031;2793.0300292969;2806.3500976562;3436.2399902344;2325.7900390625;2996.9299316406;2927.080078125;1746.8299560547;2130.6899414062;1681.6099853516;2238.8500976562;2290.330078125;2714.6499023438;1304.1199951172;1168.75;3880.9099121094;1164.3900146484;1163.6600341797;1225.2900390625
Italy;106;IT;"Vegetables fresh nes";463;Vegetables;m3/ton;164.28900146484;198.36500549316;197.10800170898;204.44799804688;213.83000183105;237.50999450684;215.54100036621;215.26600646973;223.10200500488;217.51400756836;226.15199279785;229.13000488281;228.30099487305;231.58099365234;232.71200561523;234.28500366211;237.0590057373;239.26600646973;239.47900390625;241.15400695801;245.77799987793;246.10499572754;247.08299255371;260.10400390625;259.8030090332;258.89300537109;260.06399536133;243.40600585938;244.70100402832;254.07499694824;254.32000732422
Italy;106;IT;"Vegetables, dried nes";464;Vegetables;m3/ton;469.39700317383;566.75701904297;563.16497802734;584.13800048828;610.94299316406;678.59899902344;615.83001708984;615.04498291016;637.43402099609;621.46899414062;646.14898681641;654.65600585938;652.28900146484;661.65899658203;664.89099121094;669.38500976562;677.31201171875;683.61700439453;684.22601318359;689.01300048828;702.22399902344;703.15698242188;705.95300292969;743.15502929688;742.29498291016;469.39700317383;566.75701904297;563.16497802734;584.13800048828;610.94299316406;678.59899902344
Italy;106;IT;"Vegetables Dehydrated";469;Vegetables;m3/ton;469.39700317383;566.75701904297;563.16497802734;584.13800048828;610.94299316406;678.59899902344;615.83001708984;615.04498291016;637.43402099609;621.46899414062;646.14898681641;654.65600585938;652.28900146484;661.65899658203;664.89099121094;669.38500976562;677.31201171875;683.61700439453;684.22601318359;689.01300048828;702.22399902344;703.15698242188;705.95300292969;743.15502929688;742.29498291016;469.39700317383;566.75701904297;563.16497802734;584.13800048828;610.94299316406;678.59899902344
Italy;106;IT;"Vegetables Preserved Nes";472;Vegetables;m3/ton;164.28900146484;198.36500549316;197.10800170898;204.44799804688;213.83000183105;237.50999450684;215.54100036621;215.26600646973;223.10200500488;217.51400756836;226.15199279785;229.13000488281;228.30099487305;231.58099365234;232.71200561523;234.28500366211;237.0590057373;239.26600646973;239.47900390625;241.15400695801;245.77799987793;246.10499572754;247.08299255371;260.10400390625;259.8030090332;164.28900146484;198.36500549316;197.10800170898;204.44799804688;213.83000183105;237.50999450684
Italy;106;IT;"Vegetable Frozen";473;Vegetables;m3/ton;234.69799804688;283.37799072266;281.5830078125;292.06900024414;305.47198486328;339.29998779297;307.91500854492;307.52301025391;318.71701049805;310.73498535156;323.07501220703;327.32800292969;326.14401245117;330.82901000977;332.4460144043;334.69198608398;338.65600585938;341.80899047852;342.1130065918;344.50601196289;351.11199951172;351.57901000977;352.97601318359;371.57699584961;371.14801025391;234.69799804688;283.37799072266;281.5830078125;292.06900024414;305.47198486328;339.29998779297
Italy;106;IT;Bananas;486;Fruits;m3/ton;418.13500976562;475.63198852539;498.32699584961;435.17700195312;437.83099365234;366.78698730469;397.39001464844;407.31100463867;422.00201416016;410.91598510742;422.36499023438;409.85101318359;379.23699951172;358.52301025391;401.08099365234;412.15399169922;419.02099609375;373.27200317383;373.23400878906;372.67401123047;349.5299987793;340.17498779297;365.93099975586;361.82699584961;322.99798583984;334.02499389648;347.21499633789;363.5530090332;358.32998657227;364.01300048828;364.04501342773
Italy;106;IT;Plantains;489;Fruits;m3/ton;0;1586.3199462891;886.69500732422;1510.4200439453;1499.9599609375;1932.9000244141;1416.3800048828;0;1651.4899902344;1785.4799804688;1788.9000244141;1815.1999511719;1847.3900146484;1381.3399658203;1934.5;1506.3000488281;1689.5600585938;1614.0300292969;0;1344.2199707031;1592.6700439453;0;1320.9699707031;1871.8699951172;1772.8800048828;0;0;0;0;0;0
Italy;106;IT;Oranges;490;Fruits;m3/ton;260.25399780273;424.36401367188;264.76300048828;280.80200195312;330.16000366211;318.75399780273;274.28900146484;280.15200805664;330.57699584961;375.08700561523;348.58200073242;332.71200561523;456.21600341797;343.78298950195;319.49099731445;345.82598876953;343.32501220703;340.8039855957;287.98498535156;263.48498535156;251.4940032959;236.39799499512;268.93899536133;250.72999572754;245.00500488281;238.77699279785;279.91101074219;295.59399414062;289.23699951172;266.50900268555;315.66400146484
Italy;106;IT;"Orange juice, single strength";491;Fruits;m3/ton;473.18899536133;771.57202148438;481.3869934082;510.54901123047;600.28997802734;579.55297851562;498.7080078125;509.36801147461;601.04998779297;681.97601318359;633.78601074219;604.92999267578;829.48400878906;625.06097412109;580.89300537109;628.77502441406;624.22698974609;619.64300537109;523.60900878906;479.06399536133;457.2619934082;429.81500244141;488.98098754883;455.87200927734;445.46398925781;473.18899536133;771.57202148438;481.3869934082;510.54901123047;600.28997802734;579.55297851562
Italy;106;IT;"Tangerines, mandarins, clem.";495;Fruits;m3/ton;304.6669921875;495.27301025391;411.66299438477;0;0;394.72698974609;0;331.29098510742;0;0;395.57501220703;0;0;0;0;0;0;0;0;0;0;0;0;274.83700561523;260.61700439453;255.97799682617;281.30200195312;0;322.14999389648;0;0
Italy;106;IT;"Lemons and limes";497;Fruits;m3/ton;0;0;300.32299804688;314.23498535156;260.5530090332;291.56600952148;279.22900390625;282.83401489258;379.60800170898;385.51800537109;344.03201293945;340.57699584961;420.2619934082;356.51098632812;312.82800292969;346.07699584961;369.06100463867;322.49499511719;289.74700927734;0;294.22698974609;305.89700317383;325.43301391602;327.54299926758;312.38400268555;318.71899414062;396.91900634766;410.16900634766;359.66198730469;346.66500854492;361.15301513672
Italy;106;IT;"Grapefruit (inc. pomelos)";507;Fruits;m3/ton;256.19100952148;271.20901489258;275.3630065918;254.03700256348;294.14498901367;294.22799682617;328.67700195312;322.67300415039;352.21798706055;312.28601074219;304.70999145508;285.94500732422;334.96200561523;290.43701171875;313.03298950195;306.48599243164;314.53100585938;283.39700317383;275.24899291992;273.72799682617;267.21200561523;260.52801513672;254.7440032959;238.07800292969;251.7380065918;268.9469909668;240.29499816895;241.00300598145;247.97200012207;251.67700195312;243.67799377441
Italy;106;IT;"Juice of Grapefruit";509;Fruits;m3/ton;341.58801269531;361.61199951172;367.14999389648;338.71600341797;392.19299316406;392.3039855957;438.23498535156;430.23001098633;469.62399291992;416.38101196289;406.2799987793;381.26000976562;446.61599731445;387.24899291992;417.37701416016;408.64801025391;419.37399291992;377.8630065918;366.99899291992;364.97100830078;356.28201293945;347.37100219727;339.65798950195;317.43701171875;335.64999389648;341.58801269531;361.61199951172;367.14999389648;338.71600341797;392.19299316406;392.3039855957
Italy;106;IT;"Citrus fruit, nes";512;Fruits;m3/ton;494.84899902344;485.86801147461;1082.2600097656;612.13800048828;885.65802001953;927.35498046875;583.16400146484;685.27899169922;1039.7099609375;877.79602050781;772.81896972656;697.36401367188;1082.7199707031;554.47998046875;766.50201416016;747.64501953125;653.61700439453;681.01898193359;803.45098876953;907.26397705078;763.83898925781;976.31896972656;797.71997070312;757.57299804688;727.51599121094;781.98699951172;609.61297607422;642.29302978516;674.45098876953;896.04797363281;731.27502441406
Italy;106;IT;"Citrus juice, single strength";513;Fruits;m3/ton;630.57299804688;619.12902832031;1379.0899658203;780.03100585938;1128.5699462891;1181.6999511719;743.10998535156;873.23199462891;1324.8800048828;1118.5500488281;984.78198242188;888.63299560547;1379.6800537109;706.55902099609;976.73297119141;952.70300292969;832.88702392578;867.80401611328;1023.8200073242;1156.0999755859;973.34002685547;1244.0999755859;1016.5100097656;965.35498046875;927.05401611328;630.57299804688;619.12902832031;1379.0899658203;780.03100585938;1128.5699462891;1181.6999511719
Italy;106;IT;Apples;515;Fruits;m3/ton;283.29501342773;253.04299926758;246.89300537109;292.65399169922;272.8039855957;305.51400756836;226.90600585938;246.02200317383;229.28100585938;248.5059967041;247.76499938965;238.22200012207;215.8690032959;195.09899902344;201.51699829102;196.05799865723;198.91400146484;210.30599975586;196.74299621582;188.86500549316;193.09300231934;180.90400695801;192.53700256348;180.83099365234;189.55400085449;169.45300292969;197.73100280762;180.25300598145;159.36599731445;159.53300476074;166.03799438477
Italy;106;IT;"Cider Etc";517;Lux-foods;m3/ton;542.51501464844;541.96697998047;649.58801269531;646.34802246094;722.62298583984;633.21801757812;546.67401123047;577.99102783203;587.70397949219;628.08502197266;559.00299072266;648.08001708984;563.96398925781;553.88800048828;581.50402832031;568.50799560547;674.07897949219;673.20300292969;554.53802490234;559.35797119141;564.85998535156;636.15301513672;606.71002197266;575.21697998047;593.58001708984;542.51501464844;541.96697998047;649.58801269531;646.34802246094;722.62298583984;633.21801757812
Italy;106;IT;Pears;521;Fruits;m3/ton;368.0719909668;373.59899902344;345.6549987793;454.89999389648;357.30700683594;478.76000976562;310.3039855957;370.18099975586;360.77499389648;355.35598754883;384.6960144043;524.89599609375;361.28298950195;391.0710144043;363.0710144043;331.40600585938;330.97799682617;348.85101318359;335.60900878906;308.97198486328;308.93798828125;327.25299072266;374.76400756836;331.75601196289;386.4289855957;307.90600585938;387.9280090332;330.72299194336;333.53698730469;310.63000488281;328.87200927734
Italy;106;IT;Quinces;523;Fruits;m3/ton;0;370.22601318359;0;412.21600341797;0;0;0;0;0;0;0;0;0;0;0;0;0;505.44100952148;0;380.88299560547;359.31799316406;355.77099609375;410.14300537109;433.70001220703;425.25500488281;0;0;0;0;0;401.6130065918
Italy;106;IT;Apricots;526;Fruits;m3/ton;523.30401611328;550.19598388672;530.89001464844;547.85302734375;541.23498535156;645.36499023438;534.88201904297;592.89099121094;559.72698974609;971.32897949219;738.3740234375;982.17102050781;807.82299804688;0;0;0;0;0;0;521.26300048828;0;0;604.17602539062;604.99401855469;560.81097412109;537.98101806641;540.14697265625;674.55902099609;625.28198242188;609.41400146484;580.45098876953
Italy;106;IT;"Dry Apricots";527;Fruits;m3/ton;1804.5;1897.2299804688;1830.6500244141;1889.1500244141;1866.3299560547;2225.3999023438;1844.4200439453;2044.4499511719;1930.0899658203;3349.4099121094;2546.1201171875;3386.8000488281;2785.6000976562;0;0;0;0;0;0;1797.4599609375;0;0;2083.3601074219;2086.1899414062;1933.8299560547;1804.5;1897.2299804688;1830.6500244141;1889.1500244141;1866.3299560547;2225.3999023438
Italy;106;IT;"Sour cherries";530;Fruits;m3/ton;1922.5400390625;1675.1999511719;1453.75;1344.4300537109;1701.7800292969;1318.2199707031;1064.4100341797;1330.2600097656;1284.3399658203;1317.0600585938;1395.1899414062;1485.9100341797;1532.2600097656;1170.3699951172;1014.700012207;1365.2199707031;1365.5100097656;1614.4200439453;1812.4000244141;1624.1999511719;1690.5999755859;0;1548.6199951172;1408.4699707031;1478.1800537109;1521.3800048828;1641.4399414062;0;0;1435.3199462891;1654.6800537109
Italy;106;IT;Cherries;531;Fruits;m3/ton;1302.6899414062;1136.8499755859;1263.0699462891;1329.2700195312;1631.5200195312;1759.4599609375;1328.1600341797;1322.8599853516;1267.3000488281;1483.9599609375;0;1603.9000244141;1664.5699462891;1552.9899902344;0;1746.1700439453;1628.9599609375;1963.4599609375;2058.2199707031;1937.2399902344;1830.5999755859;1917.8000488281;1546.5899658203;1818.7700195312;1848.2199707031;1892.0799560547;1994.3800048828;1662.6899414062;1888.0600585938;1931.0400390625;2182.4499511719
Italy;106;IT;"Peaches and nectarines";534;Fruits;m3/ton;428.85800170898;414.37899780273;440.07699584961;401.56500244141;385.44198608398;467.95401000977;353.46701049805;411.94400024414;382.73699951172;0;373.38198852539;555.77099609375;448.94400024414;361.65701293945;383.0530090332;376.7799987793;397.86599731445;512.64099121094;361.44500732422;353.39801025391;356.35800170898;362.0299987793;371.61801147461;377.8450012207;388.18798828125;370.84799194336;368.74700927734;373.15301513672;370.39498901367;349.28100585938;335.52499389648
Italy;106;IT;"Plums and sloes";536;Fruits;m3/ton;641.28900146484;577.93103027344;542.12799072266;579.13897705078;604.89801025391;680.33001708984;557.50299072266;686.63098144531;585.48699951172;792.44702148438;559.33502197266;775.22698974609;649.19201660156;522.76300048828;535.09100341797;568.17901611328;548.76898193359;710.44702148438;603.29400634766;546.44799804688;563.88000488281;575.28601074219;573.24298095703;563.19396972656;528.48999023438;556.41198730469;525.49597167969;523.68402099609;491.02600097656;504.20700073242;450.47698974609
Italy;106;IT;"Plums Dried (Prunes)";537;Fruits;m3/ton;1832.25;1651.2299804688;1548.9399414062;1654.6800537109;1728.2800292969;1943.8000488281;1592.8599853516;1961.8000488281;1672.8199462891;2264.1398925781;1598.0999755859;2214.9299316406;1854.8299560547;1493.6099853516;1528.8299560547;1623.3699951172;1567.9100341797;2029.8499755859;1723.6999511719;1561.2800292969;1611.0899658203;1643.6700439453;1637.8399658203;1609.1300048828;1509.9699707031;1832.25;1651.2299804688;1548.9399414062;1654.6800537109;1728.2800292969;1943.8000488281
Italy;106;IT;"Stone fruit, nes";541;Fruits;m3/ton;932.166015625;365.09799194336;900.24298095703;1026.8399658203;657.17700195312;741.60900878906;761.06201171875;781.25598144531;802.15899658203;850.68200683594;879.40197753906;888.41302490234;1176.7900390625;974.72198486328;555.12298583984;538.90399169922;586.51898193359;441.45300292969;464.49200439453;461.74398803711;462.80099487305;444.03900146484;450.12100219727;477.22500610352;507.86898803711;474.29098510742;466.83801269531;475.58801269531;473.11599731445;470.67001342773;468.24798583984
Italy;106;IT;"Fruit, pome nes";542;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
